,Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
1451,BTC,3/4/2018,3828.685,3864.18625,4022.46,3814.225
1452,BTC,3/5/2018,3691.99125,3828.685,3891.98,3585.59125
1453,BTC,3/6/2018,3613.1625,3691.99125,3749.705,3520.07125
1454,BTC,3/7/2018,3773.8475,3613.1625,3811.5375,3613.1625
1455,BTC,3/8/2018,3754.435,3773.8475,3776.7775,3628.52625
1456,BTC,3/9/2018,3921.99125,3754.435,3971.2575,3753.46875
1457,BTC,3/10/2018,3940.515,3921.99125,3969.53625,3866.23125
1458,BTC,3/11/2018,4221.28,3940.515,4229.085,3931.91125
1459,BTC,3/12/2018,4063.20375,4221.28,4279.77625,4028.04125
1460,BTC,3/13/2018,4208.825,4063.20375,4228.43875,4036.7075
1461,BTC,3/14/2018,4301.55125,4208.825,4367.805,4206.00375
1462,BTC,3/15/2018,4415.1775,4301.55125,4432.32125,4262.34624
1463,BTC,3/16/2018,4425.4725,4415.1775,4463.00625,4377.085
1464,BTC,3/17/2018,4308.555,4425.4725,4427.06125,4247.29
1465,BTC,3/18/2018,4187.78374,4308.555,4346.28374,4180.41875
1466,BTC,3/19/2018,4326.23625,4187.78374,4356.89375,4151.7575
1467,BTC,3/20/2018,4371.16875,4326.23625,4418.45125,4317.85999
1468,BTC,3/21/2018,4447.17249,4371.16875,4462.66,4331.28374
1469,BTC,3/22/2018,4625.34875,4447.17249,4626.22,4420.19375
1470,BTC,3/23/2018,4790.30125,4625.34875,4871.04125,4555.0275
1471,BTC,3/24/2018,4742.70875,4790.30125,4910.18124,4727.28
1472,BTC,3/25/2018,4859.60499,4742.70875,4883.695,4731.87875
1473,BTC,3/26/2018,5729.5475,4859.60499,5857.09875,4844.695
1474,BTC,3/27/2018,5667.97875,5729.5475,5814.26875,5433.3525
1475,BTC,3/28/2018,5780.07375,5667.97875,5845.77125,5571.04
1476,BTC,3/29/2018,5608.01,5780.07375,5797.2425,5440.9825
1477,BTC,3/30/2018,5644.55375,5608.01,5790.795,5570.3075
1478,BTC,3/31/2018,5496.03875,5644.55375,5686.35,5462.02625
1479,BTC,4/1/2018,5628.08625,5496.03875,5640.68625,5110.7
1480,BTC,4/2/2018,5687.52625,5628.08625,5736.155,5545.70375
1481,BTC,4/3/2018,6099.115,5687.52625,6113.18875,5612.1175
1482,BTC,4/4/2018,5950.07875,6099.115,6184.9825,5887.65125
1483,BTC,4/5/2018,5970.795,5950.07875,6032.74625,5734.01875
1484,BTC,4/6/2018,5650.005,5970.795,6051.20375,5565.77375
1485,BTC,4/7/2018,5551.85875,5650.005,5770.27,5375.5975
1486,BTC,4/8/2018,5777.87875,5551.85875,5785.57625,5431.75
1487,BTC,4/9/2018,5924.70625,5777.87875,5996.92625,5696.33125
1488,BTC,4/10/2018,5738.1025,5924.70625,5927.64,5692.7575
1489,BTC,4/11/2018,5742.7225,5738.1025,5807.9225,5668.34875
1490,BTC,4/12/2018,6152.325,5742.7225,6307.5775,5734.85625
1491,BTC,4/13/2018,6131.56375,6152.325,6219.48875,6027.68875
1492,BTC,4/14/2018,6425.515,6131.56375,6459.26625,6090.47375
1493,BTC,4/15/2018,6880.365,6425.515,6923.9,6358.91
1494,BTC,4/16/2018,7200.2375,6880.365,7356.35,6799.3975
1495,BTC,4/17/2018,7211.46875,7200.2375,7455.03875,6995.8775
1496,BTC,4/18/2018,7377.7425,7211.46875,7504.71875,7101.51125
1497,BTC,4/19/2018,7232.93,7377.7425,7602.535,7203.47125
1498,BTC,4/20/2018,7124.89375,7232.93,7424.05875,6933.42875
1499,BTC,4/21/2018,7357.50625,7124.89375,7378.9625,6979.5875
1500,BTC,4/22/2018,7343.82375,7357.50625,7880.06,7096.42375
1501,BTC,4/23/2018,7251.77,7343.82375,7440.385,7059.35125
1502,BTC,4/24/2018,6774.695,7251.77,7306.295,6423.975
1503,BTC,4/25/2018,6076.30125,6774.695,6807.04375,6063.08625
1504,BTC,4/26/2018,5970.13,6076.30125,6467.46,5508.29
1505,BTC,4/27/2018,6667.27125,5970.13,6771.37,5950.5025
1506,BTC,4/28/2018,6868.42625,6667.27125,6911.2475,6443.4
1507,BTC,4/29/2018,7260.3,6868.42625,7337.80125,6799.9325
1508,BTC,4/30/2018,7925.1825,7260.3,7999.39625,7173.755
1509,BTC,5/1/2018,7599.2775,7925.1825,7985.68375,7461.11125
1510,BTC,5/2/2018,7788.45625,7599.2775,7849.94125,7547.33375
1511,BTC,5/3/2018,7955.7675,7788.45625,8102.91,7679.375
1512,BTC,5/4/2018,7880.06,7955.7675,8287.17375,7819.5025
1513,BTC,5/5/2018,8151.6325,7880.06,8363.3025,7829.535
1514,BTC,5/6/2018,8209.75375,8151.6325,8295.495,8096.08125
1515,BTC,5/7/2018,8095.445,8209.75375,8265.3875,7893.68
1516,BTC,5/8/2018,8191.87125,8095.445,8334.17375,8026.19625
1517,BTC,5/9/2018,8852.305,8191.87125,8910.31,8191.87125
1518,BTC,5/10/2018,9574.9675,8852.305,9683.10125,8835.3875
1519,BTC,5/11/2018,9714.09625,9574.9675,9744.12375,9383.13125
1520,BTC,5/12/2018,10296.6225,9714.09625,10359.30625,9691.33375
1521,BTC,5/13/2018,10543.6625,10296.6225,11378.33375,9291.29625
1522,BTC,5/14/2018,9707.10375,10543.6625,10682.85125,9022.84874
1523,BTC,5/15/2018,10924.20125,9707.10375,11083.27,9422.45624
1524,BTC,5/16/2018,10974.54375,10924.20125,11157.145,10706.12999
1525,BTC,5/17/2018,11383.20875,10974.54375,11832.5125,10496.5625
1526,BTC,5/18/2018,11598.23125,11383.20875,11663.84375,10876.71375
1527,BTC,5/19/2018,12231.365,11598.23125,12274.54,11474.50875
1528,BTC,5/20/2018,13735.52,12231.365,14098.04,12153.1075
1529,BTC,5/21/2018,16404.42125,13735.52,17154.94125,13732.82
1530,BTC,5/22/2018,15733.1,16404.42125,16591.21375,13964.52875
1531,BTC,5/23/2018,13153.52875,15733.1,15860.42375,13153.52875
1532,BTC,5/24/2018,16300.2975,13153.52875,16588.8425,13153.52875
1533,BTC,5/25/2018,16375.8975,16300.2975,17383.63874,16032.4475
1534,BTC,5/26/2018,16679.28749,16375.8975,17616.4725,16260.2775
1535,BTC,5/27/2018,16247.13875,16679.28749,17336.73125,15800.8675
1536,BTC,5/28/2018,17222.65125,16247.13875,17584.2,16153.01375
1537,BTC,5/29/2018,17437.5975,17222.65125,17873.555,17000.70375
1538,BTC,5/30/2018,19167.97874,17437.5975,19522.7825,17437.5975
1539,BTC,5/31/2018,18641.2625,19167.97874,19784.20625,18095.19374
1540,BTC,6/1/2018,18985.7675,18641.2625,19228.0825,18330.145
1541,BTC,6/2/2018,16863.57125,18985.7675,18985.7675,15578.7425
1542,BTC,6/3/2018,16926.0175,16863.57125,17823.56625,15684.86125
1543,BTC,6/4/2018,14183.46499,16926.0175,17302.21125,13078.93666
1544,BTC,6/5/2018,14695.5825,14183.46499,14977.25625,10835.94375
1545,BTC,6/6/2018,14104.21875,14695.5825,15705.34625,13484.4575
1546,BTC,6/7/2018,13388.34875,14104.21875,14490.48375,12509.425
1547,BTC,6/8/2018,14653.3675,13388.34875,14671.675,13197.82625
1548,BTC,6/9/2018,15847.07375,14653.3675,16080.32375,14554.87375
1549,BTC,6/10/2018,14363.40375,15847.07375,16477.18,13936.615
1550,BTC,6/11/2018,14868.5725,14363.40375,14998.83375,13499.77875
1551,BTC,6/12/2018,13644.695,14868.5725,15077.0625,13407.67125
1552,BTC,6/13/2018,13063.145,13644.695,13827.04125,12183.52375
1553,BTC,6/14/2018,13440.4175,13063.145,14214.44125,12588.60375
1554,BTC,6/15/2018,13338.62125,13440.4175,13893.2425,12860.8025
1555,BTC,6/16/2018,14882.545,13338.62125,15217.75625,12956.965
1556,BTC,6/17/2018,15105.45,14882.545,15395.98625,14589.595
1557,BTC,6/18/2018,14954.8525,15105.45,15195.40625,14226.16625
1558,BTC,6/19/2018,16577.69625,14954.8525,17119.35625,14817.50875
1559,BTC,6/20/2018,16736.10625,16577.69625,17212.92375,16255.94875
1560,BTC,6/21/2018,15633.41125,16736.10625,16862.20875,15547.415
1561,BTC,6/22/2018,15243.93625,15633.41125,15945.5225,13958.9125
1562,BTC,6/23/2018,14123.825,15243.93625,15361.1325,13969.24375
1563,BTC,6/24/2018,13270.5975,14123.825,14943.61125,13162.5775
1564,BTC,6/25/2018,13634.36375,13270.5975,14199.5325,12846.7125
1565,BTC,6/26/2018,14166.90625,13634.36375,14263.0075,13364.81
1566,BTC,6/27/2018,14218.3625,14166.90625,14537.54,14014.9475
1567,BTC,6/28/2018,13520.92625,14218.3625,14246.52,13052.59375
1568,BTC,6/29/2018,12916.11625,13520.92625,14308.53375,12763.9975
1569,BTC,6/30/2018,10871.16875,12916.11625,13212.24625,10064.1175
1570,BTC,7/1/2018,11341.65,10871.16875,11765.13625,9200.5925
1571,BTC,7/2/2018,11138.36875,11341.65,12046.095,10664.945
1572,BTC,7/3/2018,11743.94125,11138.36875,11956.4425,11023.02875
1573,BTC,7/4/2018,12487.06625,11743.94125,13008.25125,11597.715
1574,BTC,7/5/2018,11509.62,12487.06625,12487.06625,11097.0525
1575,BTC,7/6/2018,10873.9025,11509.62,11869.715,10051.7925
1576,BTC,7/7/2018,10831.9275,10873.9025,11359.33625,9973.2875
1577,BTC,7/8/2018,11630.375,10831.9275,11711.9975,10498.15375
1578,BTC,7/9/2018,11525.345,11630.375,11630.375,10890.045
1579,BTC,7/10/2018,11006.615,11525.345,11541.4075,10322.04125
1580,BTC,7/11/2018,11453.23,11006.615,11575.36125,10856.46
1581,BTC,7/12/2018,11413.79375,11453.23,11943.255,11304.365
1582,BTC,7/13/2018,10918.15125,11413.79375,11481.56375,10806.81625
1583,BTC,7/14/2018,9915.4725,10918.15125,11064.8,9628.88875
1584,BTC,7/15/2018,9971.30875,9915.4725,10335.41875,9689.28
1585,BTC,7/16/2018,8716.59499,9971.30875,10170.8225,8564.9275
1586,BTC,7/17/2018,8286.50124,8716.59499,9096.79999,7696.10375
1587,BTC,7/18/2018,9193.045,8286.50124,9472.45624,8193.62999
1588,BTC,7/19/2018,8137.39,9193.045,9364.41124,7860.5125
1589,BTC,7/20/2018,6333.37,8137.39,8347.90625,6198.98
1590,BTC,7/21/2018,7271.5075,6333.37,7958.3425,5948.39625
1591,BTC,7/22/2018,7988.28125,7271.5075,8583.92625,7208.97125
1592,BTC,7/23/2018,8087.7725,7988.28125,8622.275,7809.22
1593,BTC,7/24/2018,8931.13875,8087.7725,9006.03375,7755.67
1594,BTC,7/25/2018,8046.44,8931.13875,9071.63875,8031.6725
1595,BTC,7/26/2018,8479.92499,8046.44,8567.15875,7846.12625
1596,BTC,7/27/2018,8767.8525,8479.92499,8978.0775,8363.84125
1597,BTC,7/28/2018,8694.2525,8767.8525,8773.87999,8371.48375
1598,BTC,7/29/2018,9660.2875,8694.2525,9723.5475,8694.2525
1599,BTC,7/30/2018,10111.83875,9660.2875,10294.44,9497.01874
1600,BTC,7/31/2018,10475.77125,10111.83875,10497.205,9719.59375
1601,BTC,8/1/2018,10856.9375,10475.77125,11280.17875,10473.71625
1602,BTC,8/2/2018,10538.00625,10856.9375,10964.68625,10157.38125
1603,BTC,8/3/2018,11417.03875,10538.00625,11498.405,10406.97625
1604,BTC,8/4/2018,10929.02,11417.03875,11768.5775,10872.53125
1605,BTC,8/5/2018,10728.9525,10929.02,11181.56125,10245.32125
1606,BTC,8/6/2018,9810.72125,10728.9525,10914.64875,9593.95999
1607,BTC,8/7/2018,10413.36875,9810.72125,10455.48,9706.1625
1608,BTC,8/8/2018,9586.285,10413.36875,10510.625,9382.17125
1609,BTC,8/9/2018,9628.71625,9586.285,9859.15749,9305.6825
1610,BTC,8/10/2018,10273.9025,9628.71625,10444.27625,9387.48625
1611,BTC,8/11/2018,10904.01875,10273.9025,10954.17375,10227.84874
1612,BTC,8/12/2018,10353.04625,10904.01875,11045.16125,10223.435
1613,BTC,8/13/2018,11101.2925,10353.04625,11166.6575,10330.06
1614,BTC,8/14/2018,11306.1225,11101.2925,11352.24,10785.22125
1615,BTC,8/15/2018,11172.8175,11306.1225,11499.415,11128.895
1616,BTC,8/16/2018,11559.475,11172.8175,11575.94125,11068.785
1617,BTC,8/17/2018,11247.7475,11559.475,11661.2425,11183.55125
1618,BTC,8/18/2018,10736.88625,11247.7475,11324.345,10585.95875
1619,BTC,8/19/2018,9553.75875,10736.88625,10811.4775,9469.44625
1620,BTC,8/20/2018,8981.19249,9553.75875,10102.28125,8898.02249
1621,BTC,8/21/2018,9252.2925,8981.19249,9414.14625,8371.79625
1622,BTC,8/22/2018,8681.6075,9252.2925,9506.25625,8475.54
1623,BTC,8/23/2018,9434.47374,8681.6075,9731.08124,8589.22875
1624,BTC,8/24/2018,9048.5125,9434.47374,9886.2225,8779.20624
1625,BTC,8/25/2018,9261.70875,9048.5125,9475.6775,8861.875
1626,BTC,8/26/2018,7896.98875,9261.70875,9261.70875,7761.53125
1627,BTC,8/27/2018,8040.6025,7896.98875,8414.11125,7677.51875
1628,BTC,8/28/2018,8207.555,8040.6025,8600.54,8036.64
1629,BTC,8/29/2018,7668.99,8207.555,8343.135,7560.26375
1630,BTC,8/30/2018,8190.49125,7668.99,8435.9275,7336.5725
1631,BTC,8/31/2018,8598.3375,8190.49125,8703.465,8131.24
1632,BTC,9/1/2018,9029.2975,8598.3375,9051.51625,8325.26125
1633,BTC,9/2/2018,9024.7175,9029.2975,9160.90125,8766.57
1634,BTC,9/3/2018,8412.6525,9024.7175,9046.44249,8348.285
1635,BTC,9/4/2018,8882.98625,8412.6525,8971.66124,8297.32625
1636,BTC,9/5/2018,8549.8125,8882.98625,9001.44375,8463.90375
1637,BTC,9/6/2018,8430.33124,8549.8125,8661.48749,8371.48875
1638,BTC,9/7/2018,7855.6375,8430.33124,8477.96875,7827.01375
1639,BTC,9/8/2018,7864.255,7855.6375,8131.44875,7745.82125
1640,BTC,9/9/2018,7867.36,7864.255,8097.01625,7815.895
1641,BTC,9/10/2018,6862.325,7867.36,7869.8325,6687.85
1642,BTC,9/11/2018,6971.36375,6862.325,7267.065,6594.73625
1643,BTC,9/12/2018,6927.875,6971.36375,7214.50375,6797.82125
1644,BTC,9/13/2018,6987.835,6927.875,7024.0875,6444.20125
1645,BTC,9/14/2018,7183.12,6987.835,7195.8425,6855.62375
1646,BTC,9/15/2018,7296.89,7183.12,7507.6775,7183.12
1647,BTC,9/16/2018,6770.48375,7296.89,7386.70875,6584.85375
1648,BTC,9/17/2018,6767.5925,6770.48375,6919.6975,6631.9025
1649,BTC,9/18/2018,6855.92125,6767.5925,6893.49375,6514.1025
1650,BTC,9/19/2018,6965.4325,6855.92125,7051.49625,6784.28625
1651,BTC,9/20/2018,7126.53875,6965.4325,7160.98,6898.75
1652,BTC,9/21/2018,6790.2675,7126.53875,7171.76,6617.57125
1653,BTC,9/22/2018,6825.49375,6790.2675,6879.08375,6660.51
1654,BTC,9/23/2018,6942.63875,6825.49375,6965.0825,6808.4375
1655,BTC,9/24/2018,7824.55875,6942.63875,8056.20125,6767.37
1656,BTC,9/25/2018,8041.88125,7824.55875,8219.70375,7768.79875
1657,BTC,9/26/2018,8084.57375,8041.88125,8175.69875,7883.1425
1658,BTC,9/27/2018,8161.4125,8084.57375,8408.7175,8061.46875
1659,BTC,9/28/2018,8031.57,8161.4125,8163.8075,7910.14125
1660,BTC,9/29/2018,7938.61,8031.57,8152.0975,7835.4
1661,BTC,9/30/2018,8189.71875,7938.61,8254.88625,7887.1775
1662,BTC,10/1/2018,8334.81374,8189.71875,8381.25124,8105.87875
1663,BTC,10/2/2018,8867.67,8334.81374,8931.43,8222.25375
1664,BTC,10/3/2018,8831.05875,8867.67,9022.07,8616.67625
1665,BTC,10/4/2018,8869.16124,8831.05875,9010.82,8762.88375
1666,BTC,10/5/2018,9192.82,8869.16124,9221.9675,8819.75875
1667,BTC,10/6/2018,9374.3025,9192.82,9747.81749,9192.82
1668,BTC,10/7/2018,8808.515,9374.3025,9515.41375,8663.285
1669,BTC,10/8/2018,9154.64125,8808.515,9304.01874,8661.8675
1670,BTC,10/9/2018,9145.38375,9154.64125,9373.38375,8874.65166
1671,BTC,10/10/2018,9445.1425,9145.38375,9537.64,9086.22374
1672,BTC,10/11/2018,9269.7175,9445.1425,9473.4975,9183.6775
1673,BTC,10/12/2018,8950.87624,9269.7175,9345.89125,8884.5875
1674,BTC,10/13/2018,9030.47875,8950.87624,9135.9525,8843.03249
1675,BTC,10/14/2018,9229.8525,9030.47875,9263.32625,9026.18625
1676,BTC,10/15/2018,9573.69875,9229.8525,9791.94249,9163.18625
1677,BTC,10/16/2018,9818.5975,9573.69875,9856.62875,9573.69875
1678,BTC,10/17/2018,9846.54375,9818.5975,9955.95375,9701.90625
1679,BTC,10/18/2018,9327.76125,9846.54375,9870.65,9230.74875
1680,BTC,10/19/2018,9425.99124,9327.76125,9455.91875,9189.65875
1681,BTC,10/20/2018,9040.02875,9425.99124,9427.52,9004.135
1682,BTC,10/21/2018,9328.04999,9040.02875,9361.41,8976.97374
1683,BTC,10/22/2018,8921.25625,9328.04999,9384.295,8875.54
1684,BTC,10/23/2018,8409.35875,8921.25625,9003.49,8351.12875
1685,BTC,10/24/2018,8443.23875,8409.35875,8643.8025,8221.5175
1686,BTC,10/25/2018,8399.86249,8443.23875,8759.58124,8344.305
1687,BTC,10/26/2018,8712.38875,8399.86249,8879.945,8297.14125
1688,BTC,10/27/2018,8160.25625,8712.38875,8836.5125,8111.32625
1689,BTC,10/28/2018,8361.22875,8160.25625,8459.52625,8147.6825
1690,BTC,10/29/2018,7997.82125,8361.22875,8374.22374,7932.42875
1691,BTC,10/30/2018,8238.3425,7997.82125,8274.5375,7973.5875
1692,BTC,10/31/2018,8251.395,8238.3425,8393.77125,8155.14625
1693,BTC,11/1/2018,8494.13125,8251.395,8583.8025,8231.20999
1694,BTC,11/2/2018,8325.025,8494.13125,8567.1375,8261.78125
1695,BTC,11/3/2018,7952.51375,8325.025,8345.72374,7867.72875
1696,BTC,11/4/2018,7615.96375,7952.51375,7952.8025,7443.241484
1697,BTC,11/5/2018,7600.9525,7615.96375,7722.83125,7273.645
1698,BTC,11/6/2018,7437.835,7600.9525,7652.105547,7336.300817
1699,BTC,11/7/2018,7297.79625,7437.835,7618.84528,7227.65
1700,BTC,11/8/2018,7384.2175,7297.79625,7432.44,7252.02
1701,BTC,11/9/2018,7119.42375,7384.2175,7387.68,7044.282359
1702,BTC,11/10/2018,7492.61125,7119.42375,7563.366729,7052.957839
1703,BTC,11/11/2018,7364.27625,7492.61125,7542.095759,7283.183728
1704,BTC,11/12/2018,7491.62125,7541.810522,7615.063908,7362.565
1705,BTC,11/13/2018,7519.333329,7495.065482,7600.180474,7394.287588
1706,BTC,11/14/2018,7631.403388,7517.612569,7697.542926,7451.698017
1707,BTC,11/15/2018,7717.145068,7639.232021,7775.829285,7601.263944
1708,BTC,11/16/2018,7506.589277,7707.639829,7761.178308,7452.523947
1709,BTC,11/17/2018,7625.187971,7506.589281,7672.307622,7362.002623
1710,BTC,11/18/2018,7659.57,7618.98,7695.6,7486
1711,BTC,11/19/2018,7685.93,7659.57,7748,7631
1712,BTC,11/20/2018,7619.11,7685.93,7698,7541
1713,BTC,11/21/2018,7496.1,7619.11,7679,7469.39
1714,BTC,11/22/2018,6771.31,7496.1,7497.41,6646
1715,BTC,11/23/2018,6781.340803,6681.21686,6799.662936,6674.12368
1716,BTC,11/24/2018,6526.329182,6871.410349,6908.50249,6466.076128
1717,BTC,11/25/2018,6322.655965,6526.096386,6600.719555,6155.350129
1718,BTC,11/26/2018,6602.324158,6297.326859,6672.788652,6271.445304
1719,BTC,11/27/2018,6398.44117,6633.446195,6643.518193,6397.940015
1720,BTC,11/28/2018,6530.544015,6398.44117,6545.614891,6330.190046
1721,BTC,11/29/2018,6483.868697,6492.968323,6556.9438,6432.089233
1722,BTC,11/30/2018,6712.64967,6443.528523,6773.249183,6383.442661
1723,BTC,12/1/2018,6732.710147,6707.626795,6809.166271,6670.843567
1724,BTC,12/2/2018,6737.867721,6736.936984,6807.363426,6570.906701
1725,BTC,12/3/2018,6730.925937,6761.255096,6788.424078,6683.936194
1726,BTC,12/4/2018,6100.445277,6730.498689,6730.900593,5988.768386
1727,BTC,12/5/2018,6199.700824,6042.926012,6314.565038,6020.834015
1728,BTC,12/6/2018,6143.39257,6199.040366,6258.116743,5797.492519
1729,BTC,12/7/2018,6245.328455,6147.279887,6322.135782,6091.149999
1730,BTC,12/8/2018,6149.422705,6238.509614,6268.872,6102.731205
1731,BTC,12/9/2018,6141.1915,6154.025474,6161.893065,6005.181118
1732,BTC,12/10/2018,5955.526582,6144.851708,6186.04441,5914.012632
1733,BTC,12/11/2018,6190.309252,5953.988658,6227.676707,5810.869959
1734,BTC,12/12/2018,6344.8922,6186.103664,6450.892081,6138.955883
1735,BTC,12/13/2018,6374.277854,6394.223356,6446.831244,6259.346633
1736,BTC,12/14/2018,6630.749595,6374.184975,6683.757452,6270.923682
1737,BTC,12/15/2018,6483.830594,6615.419253,6679.19556,6472.690858
1738,BTC,12/16/2018,6590.632793,6512.020037,6789.307492,6416.496256
1739,BTC,12/17/2018,6539.682432,6591.003356,6700.790032,6461.276241
1740,BTC,12/18/2018,6597.53,6533.95,6639,6444.16898
1741,BTC,12/19/2018,6571.427592,6581.314622,6622.102558,6502.459277
1742,BTC,12/20/2018,6745.988679,6571.427115,6801.015281,6571.405832
1743,BTC,12/21/2018,6695.530851,6745.988679,6799.959786,6668.489981
1744,BTC,12/22/2018,6365.38759,6695.530851,6702.549171,6327.492899
1745,BTC,12/23/2018,6361.446668,6297.981692,6401.579589,6272.592929
1746,BTC,12/24/2018,6145.810118,6375.974582,6376.068356,6127.029743
1747,BTC,12/25/2018,6216.59,6245.68,6336.602954,6127.889781
1748,BTC,12/26/2018,6255.678129,6255.799008,6324.038256,6183.083723
1749,BTC,12/27/2018,6367.349904,6255.678129,6399.468153,6231.848947
1750,BTC,12/28/2018,6672.625919,6357.108875,6710.159824,6336.123157
1751,BTC,12/29/2018,7316.55104,6728.456337,7380.234744,6659.408659
1752,BTC,12/30/2018,7360.737018,7317.147712,7582.570739,7246.303111
1753,BTC,12/31/2018,7485.63967,7360.737036,7558.513087,7283.772794
1754,BTC,1/1/2019,7358.445677,7485.639663,7698.005345,7282.406498
1755,BTC,1/2/2019,7425.734238,7338.282091,7457.464384,7216.327022
1756,BTC,1/3/2019,7412.200525,7425.503503,7572.740451,7342.523165
1757,BTC,1/4/2019,7731.24748,7401.464661,7806.491249,7375.251359
1758,BTC,1/5/2019,8326.801534,7731.248177,8360.319474,7696.982837
1759,BTC,1/6/2019,8272.59792,8321.159947,8487.01168,8057.018565
1760,BTC,1/7/2019,7926.247396,8270.532335,8314.126681,7915.600936
1761,BTC,1/8/2019,8255.277348,7934.125251,8278.703662,7802.009443
1762,BTC,1/9/2019,8185.695535,8183.375003,8234.482102,8064.326116
1763,BTC,1/10/2019,8202.89009,8185.696086,8293.515658,8120.71331
1764,BTC,1/11/2019,8167.38836,8216.215969,8275.533757,7863.074283
1765,BTC,1/12/2019,7701.834129,8167.688399,8199.484617,7667.290884
1766,BTC,1/13/2019,7589.58618,7733.347291,7752.87765,7441.241506
1767,BTC,1/14/2019,7548.314951,7590.374917,7699.487139,7461.295
1768,BTC,1/15/2019,7424.074378,7528.040399,7534.667263,7272.202487
1769,BTC,1/16/2019,7397.041122,7424.075093,7502.316029,7360.236813
1770,BTC,1/17/2019,7412.515299,7396.622456,7414.130811,7387.062077
1771,BTC,1/18/2019,7403.336634,7412.5153,7418.408688,7402.375071
1772,BTC,1/19/2019,6749.441484,7403.336631,7413.287461,6679.28556
1773,BTC,1/20/2019,6461.153155,6722.43509,6751.408312,6397.088336
1774,BTC,1/21/2019,6483.973449,6461.153697,6484.498065,6456.990701
1775,BTC,1/22/2019,6093.533104,6483.968724,6495.016385,6009.854855
1776,BTC,1/23/2019,6392.599258,6102.856478,6474.271658,5983.215632
1777,BTC,1/24/2019,6339.738957,6393.972745,6451.72431,6148.760509
1778,BTC,1/25/2019,6261.192995,6339.738903,6533.599017,6151.224816
1779,BTC,1/26/2019,6124.447601,6257.844082,6286.55769,5885.779259
1780,BTC,1/27/2019,6333.6069,6187.971207,6588.317958,6181.25542
1781,BTC,1/28/2019,6274.88807,6333.6069,6468.86245,6211.161423
1782,BTC,1/29/2019,6567.595283,6278.041776,6573.931093,6260.389957
1783,BTC,1/30/2019,6397.946369,6560.693837,6617.676752,6301.114994
1784,BTC,1/31/2019,6517.668382,6392.086269,6540.964724,6303.207382
1785,BTC,2/1/2019,6300.395333,6517.772572,6524.486097,6281.326328
1786,BTC,2/2/2019,6471.733567,6253.328859,6495.665011,6241.901886
1787,BTC,2/3/2019,6356.881809,6471.074511,6883.835906,6251.653823
1788,BTC,2/4/2019,6504.832362,6361.216985,6560.279489,6348.079538
1789,BTC,2/5/2019,6676.360683,6526.526663,6712.493665,6457.798837
1790,BTC,2/6/2019,6726.032327,6684.354502,6782.075889,6658.387532
1791,BTC,2/7/2019,6690.822683,6726.032327,6777.896406,6571.729822
1792,BTC,2/8/2019,6757.628926,6703.39195,6769.305515,6647.168014
1793,BTC,2/9/2019,7085.293617,6754.31045,7127.730535,6740.190715
1794,BTC,2/10/2019,7060.231235,7080.540613,7134.646631,6924.645531
1795,BTC,2/11/2019,6939.914582,7041.075012,7064.44051,6806.198514
1796,BTC,2/12/2019,7029.447312,6939.762942,7090.1748,6878.286733
1797,BTC,2/13/2019,7199.058436,7029.447311,7274.526925,7003.341106
1798,BTC,2/14/2019,7283.858514,7199.057948,7340.812044,7131.172251
1799,BTC,2/15/2019,7261.251593,7283.231751,7336.455082,7199.264981
1800,BTC,2/16/2019,7362.271864,7264.067297,7418.667037,7241.376738
1801,BTC,2/17/2019,6914.115013,7360.974361,7400.538604,6861.772764
1802,BTC,2/18/2019,6472.493884,6914.115013,6928.094091,6302.93633
1803,BTC,2/19/2019,6401.268706,6516.39349,6540.798813,6319.952229
1804,BTC,2/20/2019,6182.744207,6401.3353,6480.20264,6121.293704
1805,BTC,2/21/2019,6254.937201,6184.97778,6448.313782,6145.924046
1806,BTC,2/22/2019,6276.083132,6254.935863,6380.81011,6227.244827
1807,BTC,2/23/2019,6276.669588,6276.086286,6279.477001,6271.784163
1808,BTC,2/24/2019,6278.494409,6276.667962,6279.128034,6271.935037
1809,BTC,2/25/2019,6284.1842,6278.232888,6285.247704,6278.230431
1810,BTC,2/26/2019,6286.982466,6284.1845,6288.36465,6280.938808
1811,BTC,2/27/2019,6281.310107,6285.486393,6287.252578,6280.348037
1812,BTC,2/28/2019,6282.409356,6281.041314,6283.095007,6278.600747
1813,BTC,3/1/2019,6274.220083,6282.409355,6283.800877,6272.079572
1814,BTC,3/2/2019,6279.595486,6274.220083,6281.962297,6272.894453
1815,BTC,3/3/2019,6283.610727,6278.484108,6292.6152,6266.094017
1816,BTC,3/4/2019,6289.07017,6389.4,6533.96,6277.09445
1817,BTC,3/5/2019,6318.699685,6289.070074,6328.366866,6287.82408
1818,BTC,3/6/2019,6294.836421,6318.699923,6320.325727,6293.470693
1819,BTC,3/7/2019,6290.621327,6294.836421,6295.346274,6288.252102
1820,BTC,3/8/2019,6467.994564,6290.620676,6663.423134,6287.529049
1821,BTC,3/9/2019,6392.385981,6467.994518,6481.688089,6332.802231
1822,BTC,3/10/2019,6510.776621,6392.385985,6560.484428,6390.429599
1823,BTC,3/11/2019,6699.416047,6510.777014,6738.943844,6436.757875
1824,BTC,3/12/2019,6503.688151,6699.416756,6800.930721,6488.953569
